Sample	Protists_1k	Human	Bacteria_24k	Bird	Fungi_RefSeq_release	Coral	Plant	Viruses	Vectors	Multiple Genomes	No hits
COPE-1213.fp2_r1_screen	1209.0	136.0	93.0	149.0	26.0	129.0	13.0	0.0	0.0	7700.0	324641.0
COPE-1213.fp2_r2_screen	1227.0	840.0	312.0	403.0	73.0	3.0	1.0	0.0	0.0	9369.0	321868.0
COPE-1214.fp2_r1_screen	557.0	135.0	875.0	26.0	16.0	12.0	9.0	7.0	0.0	11421.0	342739.0
COPE-1214.fp2_r2_screen	1034.0	960.0	930.0	362.0	70.0	96.0	5.0	11.0	0.0	11689.0	340640.0
COPE-1215.fp2_r1_screen	687.0	48.0	4.0	65.0	48.0	145.0	16.0	3.0	0.0	2019.0	249806.0
COPE-1215.fp2_r2_screen	734.0	310.0	69.0	121.0	51.0	137.0	1.0	2.0	0.0	2090.0	249326.0
COPE-1216.fp2_r1_screen	1592.0	171.0	91.0	57.0	249.0	126.0	59.0	12.0	0.0	6450.0	908516.0
COPE-1216.fp2_r2_screen	2489.0	597.0	264.0	514.0	302.0	124.0	13.0	2.0	0.0	5786.0	907232.0
COPE-1217.fp2_r1_screen	1694.0	338.0	140.0	165.0	80.0	20.0	60.0	4.0	0.0	6851.0	663397.0
COPE-1217.fp2_r2_screen	1953.0	3206.0	164.0	523.0	221.0	17.0	9.0	0.0	0.0	15435.0	651221.0
COPE-1218.fp2_r1_screen	836.0	91.0	24.0	48.0	31.0	32.0	10.0	3.0	0.0	2493.0	262663.0
COPE-1218.fp2_r2_screen	879.0	324.0	73.0	90.0	55.0	26.0	3.0	1.0	0.0	2570.0	262210.0
COPE-1219.fp2_r1_screen	4373.0	1663.0	123.0	472.0	351.0	1349.0	189.0	3.0	0.0	13709.0	1998808.0
COPE-1219.fp2_r2_screen	4700.0	2418.0	443.0	1091.0	268.0	1339.0	48.0	1.0	0.0	18593.0	1992139.0
COPE-1220.fp2_r1_screen	572.0	87.0	20.0	38.0	49.0	26.0	6.0	2.0	0.0	1295.0	201276.0
COPE-1220.fp2_r2_screen	621.0	238.0	86.0	70.0	69.0	11.0	3.0	0.0	0.0	1648.0	200625.0
COPE-1221.fp2_r1_screen	7121.0	870.0	262.0	629.0	1006.0	1605.0	103.0	5.0	4.0	26050.0	3618157.0
COPE-1221.fp2_r2_screen	7884.0	2338.0	535.0	2840.0	1240.0	464.0	36.0	22.0	0.0	22296.0	3618157.0
COPE-1222.fp2_r1_screen	1533.0	298.0	200.0	32.0	195.0	39.0	20.0	4.0	0.0	7967.0	933477.0
COPE-1222.fp2_r2_screen	2761.0	1134.0	408.0	1229.0	283.0	31.0	16.0	0.0	0.0	18016.0	919887.0
COPE-1223.fp2_r1_screen	1772.0	377.0	21.0	94.0	178.0	356.0	47.0	3.0	0.0	5793.0	882162.0
COPE-1223.fp2_r2_screen	2083.0	1088.0	60.0	692.0	256.0	343.0	18.0	0.0	0.0	8466.0	877797.0
COPE-1224.fp2_r1_screen	4877.0	665.0	267.0	530.0	498.0	278.0	67.0	4.0	0.0	14620.0	2074835.0
COPE-1224.fp2_r2_screen	5535.0	1498.0	586.0	571.0	883.0	64.0	22.0	8.0	0.0	10332.0	2077142.0
COPE-1225.fp2_r1_screen	1089.0	268.0	238.0	51.0	66.0	7.0	18.0	8.0	0.0	4839.0	645260.0
COPE-1225.fp2_r2_screen	2414.0	1656.0	202.0	555.0	143.0	9.0	8.0	4.0	0.0	16716.0	630137.0
COPE-1226.fp2_r1_screen	5912.0	936.0	209.0	478.0	332.0	220.0	319.0	0.0	0.0	22726.0	2962286.0
COPE-1226.fp2_r2_screen	7084.0	2525.0	1026.0	1427.0	228.0	130.0	41.0	5.0	0.0	20761.0	2960191.0
COPE-1227.fp2_r1_screen	4140.0	410.0	328.0	575.0	285.0	218.0	72.0	12.0	0.0	15886.0	2215338.0
COPE-1227.fp2_r2_screen	6754.0	2550.0	528.0	1240.0	827.0	40.0	13.0	7.0	0.0	13546.0	2211759.0
COPE-1228.fp2_r1_screen	666.0	564.0	202.0	2.0	11.0	77.0	0.0	3.0	0.0	6802.0	434587.0
COPE-1228.fp2_r2_screen	1412.0	993.0	359.0	1502.0	11.0	178.0	1.0	25.0	0.0	8453.0	429980.0
COPE-1229.fp2_r1_screen	63403.0	12810.0	3694.0	7264.0	4650.0	544.0	1141.0	27.0	5.0	212761.0	32278662.0
COPE-1229.fp2_r2_screen	85143.0	44253.0	4928.0	14987.0	14313.0	911.0	951.0	279.0	0.0	746614.0	31672582.0
COPE-1230.fp2_r1_screen	9087.0	1063.0	497.0	138.0	803.0	279.0	100.0	1.0	0.0	24019.0	4053398.0
COPE-1230.fp2_r2_screen	10441.0	4979.0	1545.0	1132.0	1567.0	134.0	67.0	1.0	0.0	16530.0	4052989.0
COPE-1231.fp2_r1_screen	18860.0	2450.0	709.0	640.0	1275.0	913.0	305.0	35.0	1.0	44440.0	7498563.0
COPE-1231.fp2_r2_screen	22108.0	6211.0	1740.0	1258.0	2007.0	355.0	130.0	35.0	0.0	27459.0	7506888.0
COPE-1232.fp2_r1_screen	3546.0	440.0	118.0	156.0	185.0	154.0	111.0	1.0	0.0	12832.0	1653209.0
COPE-1232.fp2_r2_screen	4067.0	1855.0	245.0	524.0	251.0	128.0	24.0	0.0	0.0	15462.0	1648196.0
COPE-1233.fp2_r1_screen	4763.0	1503.0	750.0	600.0	416.0	64.0	128.0	3.0	1.0	15938.0	2345027.0
COPE-1233.fp2_r2_screen	5586.0	3624.0	1034.0	3803.0	663.0	139.0	138.0	8.0	0.0	25519.0	2328679.0
COPE-1234.fp2_r1_screen	37368.0	4352.0	1197.0	727.0	4669.0	637.0	654.0	19.0	7.0	106833.0	16850334.0
COPE-1234.fp2_r2_screen	32887.0	9506.0	4475.0	3662.0	7551.0	1433.0	264.0	46.0	0.0	59224.0	16887749.0
COPE-1235.fp2_r1_screen	4230.0	398.0	484.0	479.0	248.0	106.0	19.0	0.0	0.0	11811.0	1691268.0
COPE-1235.fp2_r2_screen	3539.0	1384.0	809.0	1113.0	218.0	87.0	10.0	2.0	0.0	10783.0	1691098.0
COPE-1236.fp2_r1_screen	1969.0	246.0	89.0	139.0	146.0	26.0	96.0	4.0	0.0	6440.0	985937.0
COPE-1236.fp2_r2_screen	2494.0	744.0	275.0	459.0	180.0	34.0	19.0	1.0	0.0	8830.0	982056.0
COPE-1237.fp2_r1_screen	2566.0	230.0	121.0	120.0	140.0	25.0	71.0	3.0	0.0	15963.0	1405815.0
COPE-1237.fp2_r2_screen	3660.0	1717.0	503.0	530.0	218.0	293.0	5.0	4.0	0.0	15444.0	1402680.0
COPE-1238.fp2_r1_screen	10051.0	3098.0	7668.0	780.0	460.0	942.0	229.0	11.0	1.0	192098.0	5141328.0
COPE-1238.fp2_r2_screen	25359.0	14315.0	9286.0	4048.0	1806.0	1509.0	20.0	30.0	0.0	207711.0	5092582.0
COPE-1239.fp2_r1_screen	55.0	12.0	13.0	6.0	6.0	1.0	0.0	0.0	0.0	441.0	22755.0
COPE-1239.fp2_r2_screen	42.0	130.0	18.0	27.0	5.0	1.0	1.0	0.0	0.0	713.0	22352.0
COPE-1240.fp2_r1_screen	3355.0	516.0	413.0	284.0	117.0	159.0	42.0	14.0	0.0	8314.0	1349046.0
COPE-1240.fp2_r2_screen	3039.0	1508.0	563.0	348.0	303.0	63.0	46.0	0.0	0.0	9388.0	1347002.0
COPE-1241.fp2_r1_screen	6176.0	706.0	361.0	314.0	330.0	484.0	157.0	3.0	1.0	20423.0	2866529.0
COPE-1241.fp2_r2_screen	7867.0	2905.0	725.0	1037.0	664.0	243.0	88.0	6.0	0.0	24396.0	2857553.0
COPE-1242.fp2_r1_screen	427.0	63.0	63.0	11.0	92.0	12.0	8.0	0.0	0.0	2107.0	214624.0
COPE-1242.fp2_r2_screen	579.0	273.0	144.0	112.0	35.0	45.0	3.0	0.0	0.0	1875.0	214341.0
COPE-1243.fp2_r1_screen	4676.0	607.0	278.0	395.0	500.0	293.0	79.0	12.0	0.0	13769.0	2148655.0
COPE-1243.fp2_r2_screen	4728.0	1695.0	473.0	1304.0	345.0	266.0	15.0	1.0	0.0	11565.0	2148872.0
COPE-1244.fp2_r1_screen	77.0	4.0	3.0	6.0	1.0	0.0	1.0	0.0	0.0	179.0	27928.0
COPE-1244.fp2_r2_screen	68.0	29.0	7.0	26.0	10.0	5.0	0.0	0.0	0.0	185.0	27869.0
COPE-1245.fp2_r1_screen	6087.0	1000.0	739.0	505.0	474.0	227.0	144.0	1.0	1.0	24631.0	3525006.0
COPE-1245.fp2_r2_screen	10273.0	1698.0	2000.0	1206.0	932.0	820.0	36.0	3.0	0.0	19332.0	3522515.0
COPE-1246.fp2_r1_screen	1488.0	293.0	1243.0	123.0	215.0	22.0	34.0	1.0	0.0	7233.0	855295.0
COPE-1246.fp2_r2_screen	1985.0	3250.0	1203.0	785.0	375.0	32.0	9.0	0.0	0.0	19466.0	838842.0
COPE-1247.fp2_r1_screen	22.0	3.0	6.0	7.0	2.0	0.0	0.0	0.0	0.0	209.0	19030.0
COPE-1247.fp2_r2_screen	31.0	28.0	23.0	10.0	1.0	1.0	0.0	0.0	0.0	219.0	18966.0
COPE-1248.fp2_r1_screen	4427.0	864.0	515.0	134.0	518.0	542.0	25.0	16.0	0.0	31067.0	2683854.0
COPE-1248.fp2_r2_screen	5623.0	2273.0	641.0	2572.0	964.0	123.0	24.0	5.0	0.0	37860.0	2671877.0
COPE-1249.fp2_r1_screen	2343.0	192.0	78.0	50.0	264.0	251.0	21.0	0.0	0.0	16377.0	831527.0
COPE-1249.fp2_r2_screen	2349.0	1352.0	202.0	679.0	430.0	615.0	11.0	0.0	0.0	14193.0	831272.0
COPE-1250.fp2_r1_screen	220.0	33.0	5.0	9.0	18.0	8.0	1.0	0.0	0.0	541.0	78671.0
COPE-1250.fp2_r2_screen	219.0	91.0	14.0	51.0	25.0	5.0	2.0	0.0	0.0	802.0	78297.0
COPE-1251.fp2_r1_screen	6131.0	2411.0	312.0	466.0	355.0	193.0	336.0	8.0	0.0	14680.0	2541214.0
COPE-1251.fp2_r2_screen	7577.0	2530.0	688.0	1045.0	573.0	71.0	11.0	3.0	0.0	10854.0	2542754.0
COPE-1252.fp2_r1_screen	4198.0	727.0	235.0	500.0	479.0	176.0	97.0	5.0	0.0	15018.0	2334001.0
COPE-1252.fp2_r2_screen	6049.0	1568.0	554.0	1268.0	654.0	59.0	15.0	5.0	0.0	11263.0	2334001.0
COPE-1253.fp2_r1_screen	5204.0	1034.0	439.0	408.0	368.0	370.0	66.0	0.0	0.0	27740.0	3233021.0
COPE-1253.fp2_r2_screen	6513.0	2604.0	1031.0	1539.0	526.0	159.0	17.0	6.0	0.0	22907.0	3233348.0
COPE-1254.fp2_r1_screen	4922.0	477.0	698.0	200.0	274.0	61.0	99.0	10.0	0.0	18003.0	2377553.0
COPE-1254.fp2_r2_screen	5494.0	2268.0	1293.0	2492.0	484.0	167.0	27.0	8.0	0.0	13712.0	2376352.0
COPE-1255.fp2_r1_screen	1044.0	119.0	151.0	72.0	40.0	36.0	8.0	0.0	0.0	3380.0	402702.0
COPE-1255.fp2_r2_screen	1209.0	553.0	228.0	190.0	125.0	15.0	4.0	0.0	0.0	3994.0	401234.0
COPE-1256.fp2_r1_screen	12941.0	1309.0	551.0	309.0	583.0	176.0	343.0	24.0	1.0	23805.0	4562439.0
COPE-1256.fp2_r2_screen	12121.0	4397.0	638.0	1249.0	1522.0	470.0	69.0	38.0	0.0	21839.0	4560138.0
COPE-1257.fp2_r1_screen	8229.0	698.0	49.0	96.0	614.0	3536.0	147.0	1.0	6.0	8263.0	1243782.0
COPE-1257.fp2_r2_screen	8185.0	542.0	25.0	136.0	1188.0	3692.0	29.0	1.0	0.0	6449.0	1245174.0
COPE-1258.fp2_r1_screen	488.0	98.0	113.0	93.0	104.0	24.0	5.0	2.0	0.0	3071.0	275537.0
COPE-1258.fp2_r2_screen	701.0	1104.0	115.0	157.0	86.0	5.0	5.0	0.0	0.0	4704.0	272658.0
COPE-1259.fp2_r1_screen	6759.0	812.0	589.0	510.0	488.0	189.0	246.0	5.0	1.0	18372.0	3224381.0
COPE-1259.fp2_r2_screen	8104.0	1920.0	969.0	1188.0	1225.0	458.0	45.0	1.0	0.0	18939.0	3219503.0
COPE-1260.fp2_r1_screen	693.0	80.0	32.0	42.0	82.0	25.0	8.0	1.0	0.0	2006.0	282457.0
COPE-1260.fp2_r2_screen	696.0	211.0	94.0	137.0	42.0	13.0	3.0	0.0	0.0	1630.0	282600.0
COPE-1261.fp2_r1_screen	15109.0	4730.0	3364.0	959.0	776.0	213.0	235.0	8.0	1.0	66549.0	7973252.0
COPE-1261.fp2_r2_screen	20235.0	29460.0	3776.0	4006.0	2038.0	701.0	106.0	23.0	0.0	230809.0	7774042.0
COPE-1262.fp2_r1_screen	7.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	27.0	4593.0
COPE-1262.fp2_r2_screen	7.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	37.0	4581.0
COPE-1263.fp2_r1_screen	406.0	101.0	75.0	79.0	30.0	12.0	13.0	0.0	0.0	3264.0	276271.0
COPE-1263.fp2_r2_screen	628.0	1842.0	51.0	240.0	80.0	13.0	2.0	2.0	0.0	5998.0	271395.0
COPE-1264.fp2_r1_screen	3851.0	573.0	845.0	275.0	382.0	145.0	33.0	0.0	0.0	12326.0	2052333.0
COPE-1264.fp2_r2_screen	5009.0	3553.0	923.0	1473.0	545.0	53.0	46.0	1.0	0.0	52798.0	2006362.0
COPE-1265.fp2_r1_screen	1222.0	260.0	118.0	139.0	83.0	106.0	40.0	9.0	0.0	5540.0	792092.0
COPE-1265.fp2_r2_screen	2059.0	834.0	297.0	347.0	141.0	3.0	20.0	0.0	0.0	5335.0	790573.0
COPE-1266.fp2_r1_screen	1590.0	160.0	214.0	176.0	217.0	31.0	50.0	2.0	0.0	15333.0	801249.0
COPE-1266.fp2_r2_screen	2333.0	1242.0	360.0	589.0	146.0	41.0	13.0	11.0	0.0	14758.0	799529.0
