prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
Jeffreys,COPE_0520.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0520.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0520.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0520.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0520.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0521.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0521.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0521.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0521.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0521.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0521.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0522.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0522.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0522.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0522.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0522.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0522.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0523.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0523.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0523.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0523.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0523.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0523.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0524.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0524.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0524.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0524.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0524.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0524.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0525.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0525.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0525.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0525.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0525.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0525.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0526.fp2.repr,NA,pure_a,0.99981,0.9998,0.9998,0.9998,0.9998,0.999802,4.4721359549792265e-6,4.473021613258652e-6
Jeffreys,COPE_0526.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0526.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0526.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0526.fp2.repr,NA,a_bx,1.9e-4,1.9e-4,1.9e-4,1.9e-4,1.9e-4,1.9e-4,0,0
Jeffreys,COPE_0526.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0527.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0527.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0527.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0527.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0527.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0527.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0528.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0528.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0528.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0528.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0528.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0528.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0529.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0529.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0529.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0529.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0529.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0529.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0530.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0530.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0530.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0530.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0530.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0530.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0531.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0531.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0531.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0531.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0531.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0531.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0532.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0532.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0532.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0532.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0532.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0532.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0534.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0534.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0534.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0534.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0534.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0534.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0535.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0535.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0535.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0535.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0535.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0535.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0536.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0536.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0536.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0536.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0536.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0536.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0537.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0537.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0537.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0537.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0537.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0537.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0538.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0538.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0538.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0538.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0538.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0538.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0539.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0539.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0539.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0539.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0539.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0539.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0540.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0540.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0540.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0540.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0540.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0540.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0541.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0541.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0541.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0541.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0541.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0541.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0542.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0542.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0542.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0542.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0542.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0542.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0543.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0543.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0543.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0543.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0543.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0543.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0544.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0544.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0544.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0544.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0544.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0544.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0545.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0545.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0545.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0545.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0545.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0545.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0546.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0546.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0546.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0546.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0546.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0546.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0547.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0547.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0547.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0547.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0547.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0547.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0548.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0548.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0548.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0548.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0548.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0548.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0549.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0549.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0549.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0549.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0549.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0549.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0550.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0550.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0550.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0550.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0550.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0550.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0551.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0551.fp2.repr,NA,pure_b,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0,0
Jeffreys,COPE_0551.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0551.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0551.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0551.fp2.repr,NA,b_bx,1e-5,1e-5,1e-5,1e-5,1e-5,1e-5,0,0
Jeffreys,COPE_0552.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0552.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0552.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0552.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0552.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0552.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0553.fp2.repr,z0,pure_a,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0,0
Jeffreys,COPE_0553.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0553.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0553.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0553.fp2.repr,z0,a_bx,9e-5,9e-5,9e-5,9e-5,9e-5,9e-5,0,0
Jeffreys,COPE_0553.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0554.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0554.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0554.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0554.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0554.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0554.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0555.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0555.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0555.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0555.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0555.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0555.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0556.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0556.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0556.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0556.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0556.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0556.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0557.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0557.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0557.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0557.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0557.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0557.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0558.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0558.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0558.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0558.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0558.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0558.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0559.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0559.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0559.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0559.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0559.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0559.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0560.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0560.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0560.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0560.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0560.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0560.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0561.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0561.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0561.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0561.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0561.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0561.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0562.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0562.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0562.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0562.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0562.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0562.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0563.fp2.repr,NA,b_bx,1,1,1,1,1,1,0,0
Jeffreys,COPE_0565.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0565.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0565.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0565.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0565.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0565.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0566.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0566.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0566.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0566.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0566.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0566.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0567.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0567.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0567.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0567.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0567.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0567.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0568.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0568.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0568.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0568.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0568.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0568.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0569.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0569.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0569.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0569.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0569.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0569.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0570.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0570.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0570.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0570.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0570.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0570.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0571.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0571.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0571.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0571.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0571.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0571.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0572.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
